SOURCE,Code,Naam,SAMENGESTELDE NAAM,GEFACTUREERD: indien aankoopfactuur,Aantal gewonnen deals,Aantal verloren deals,Aantal open deals ,STATUS PROJECTS OR DEALS,Klantstatus EXACT,COMMENT HANNE,STATUS JUIST,COMMENT PIETER,Plaats,Land,Klant,Leverancier,Contactpersoon,Btw-systeem overheid,Concurrent,Moederonderneming,Opmerkingen,Sector,Subsector,Uitsluiten van mailing,Verdeler,Website,Verdeler (Ja/Nee),Classificatie 1: Doelgroep,Classificatie 2: Product,Classificatie 3: Klantstatus SB,Classificatie 4: PRIO,Adres,Bedrijfsgrootte,BIM Vacatures jobdigger,BIM linkedin salesnav,BIM vacatures bizzy,klasse678,bizzy andere,website domain,activiiteiten (bizzy),sector (linkedin)
Exact,811,THYS BOUWPROJECTEN,811 - THYS BOUWPROJECTEN,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Geel,België, , ,Jelle Vercammen, , ,,,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.thysbp.be/, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Bell-Telephonelaan 2,,,,,,THYS BOUWPROJECTEN,thysbp,Bouw - Woningbouw,
Exact,812,PELLIKAAN REAL ESTATE,812 - PELLIKAAN REAL ESTATE,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Zaventem,België, , ,Rudy De Cock, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.pellikaan.com/, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Excelsiorlaan 1,,,,,,,pellikaan,,
Exact,813,Dewolf Debels Technix,813 - Dewolf Debels Technix,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Wevelgem,België, , ,, , ,,,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.dd-technix.be/, ,Studiebureaus,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Vlamingstraat 4,,,,,,,dd-technix,,
Exact,814,BRABO,814 - BRABO,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Eric Keppens, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.brabotechnics.be/, ,Installateur,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Vlaamsekaai 90,,,,,,,brabotechnics,,
Exact,817,STUDIEBUREEL HEEDFELD,817 - STUDIEBUREEL HEEDFELD,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Riemst,België, , ,Renilde Colla, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.sbheedfeld.be/nl/, ,Studiebureaus,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Reggerstraat 71,,,,,,,sbheedfeld,,
Exact,818,BEDDELEEM GROEP,818 - BEDDELEEM GROEP,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Nazareth,België, , ,Peter Vanden Herrewegen, , ,,Rechtsvorm: BTW-eenheid (VAT Entity),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.beddeleem.be/, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Venecoweg 14,,,,,,,beddeleem,,
Exact,819,Bekaert Building Company,819 - Bekaert Building Company,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Waregem,België, , ,Emeric Vandemoortel, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.bekaert-bbc.be/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Eugène Bekaertlaan 51,,,,,,,bekaert-bbc,,
Exact,820,Studiebureau Forté,820 - Studiebureau Forté,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Geel,België, , ,Inne Bertels, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.studiebureau-forte.be/, ,Studiebureaus,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Beekhoek 41,,,,,,,studiebureau-forte,,
Exact,821,STIR,821 - STIR,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Dilbeek,België, , ,Kristof Borremans, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.stir.be/, ,Studiebureaus,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Oudesmidsestraat 27,,,,,,,stir,,
Exact,822,Architectenbureau Wil-Ma,822 - Architectenbureau Wil-Ma,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Herselt,België, , ,Emiel De Preter, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,, ,Architecten,Techniekenstudies,,,Berglaan 83,,,,,,,,,
Exact,828,GetFullyLet,828 - GetFullyLet,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Differdange,Luxemburg, , ,Jean-Luc Perrard, , ,,,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.getfullylet.com/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),42 rue Roosevelt,,,,,,,getfullylet,,
Exact,830,LAS-TECH,830 - LAS-TECH,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Geel,België, , ,An Dauwen, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.las-tech.be, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Steenovens 28,,,,,,,las-tech,,
Exact,831,BPC Group,831 - BPC Group,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Watermael-Boitsfort,België, , ,Florian Campion, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.bpcgroup.be/, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Chaussée de La Hulpe 166,,,,,,BPC Group,bpcgroup,Bouw - Bouw van infrastructuur - Bouw van kantoorgebouwen,
Exact,832,2REBUILD,832 - 2REBUILD,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Houthulst,België, , ,Rudi Van Thienen, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.2rebuild.be/, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Bosdreef 24,,,,,,,2rebuild,,
Exact,833,Immpact Invest,833 - Immpact Invest,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Anouk Kerstens, , ,,Rechtsvorm: Naamloze vennootschap (Limited company)Inactief,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.immpact.be/en, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Generaal Lemanstraat 55,,,,,,,immpact,,
Exact,834,Groep Huyzentruyt,834 - Groep Huyzentruyt,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Waregem,België, , ,Bruno Van Renterghem, , ,,Rechtsvorm: Vennootschap of vereniging zonder rechtspersoonlijkheid (Unincorporated company or association),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.groephuyzentruyt.be/nl/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Wagenaarstraat 33,,,,,,GROEP HUYZENTRUYT,groephuyzentruyt,Bouw - Woningbouw,
Exact,835,Grammyco,835 - Grammyco,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Fabrice Delahaye, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.grammyco.be/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Tweemontstraat 258,,,,,,,grammyco,,
Exact,836,SIX,836 - SIX,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Izegem,België, , ,Manuel Tamsin, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.six.be/, ,Aannemers,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Schardouwstraat 31,,,,,,,six,,
Exact,839,Samenaankoop KU Leuven,839 - Samenaankoop KU Leuven,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Leuven,België, , ,Sandra Jusgen, , ,,Rechtsvorm: Vereniging zonder winstoogmerk (Not-for-profit association),O - Openbaar bestuur en defensie; verplichte sociale verzekeringen,84 - Openbaar bestuur en defensie; verplichte sociale verzekeringen, ,,www.kuleuven.be/kuleuven/, ,Geen doelgroep,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Willem de Croylaan 54,,,,,,,kuleuven,,
Exact,840,STRAUMANN-DHOOP,840 - STRAUMANN-DHOOP,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Assenede,België, , ,, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.straumann-dhoop.be, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Heideveld 3,,,,,,,straumann-dhoop,,
Exact,841,ONEBIM,841 - ONEBIM,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Kortrijk,België, , ,Lode Declerck, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.onebim.team/, ,Studiebureaus,Simplebim,5_Prospect OVZ,1_Korte termijn (0-6m),Beneluxlaan 1A,,,,ONEBIM,,,onebim,,
Exact,842,Revive World,842 - Revive World,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Gent,België, , ,Jeroen Coupé, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.revive.be/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Nieuwewandeling 62,,,,,,,revive,,
Exact,846,MERSCH & SCHMITZ PRODUCTION SARL,846 - MERSCH & SCHMITZ PRODUCTION SARL,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Holzem,Luxemburg, , ,Julien Zilio, , ,,Rechtsvorm: Vennootschap naar buitenlands recht (Foreign company with permanent res. in Belgium),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.mersch-schmitz.lu/, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Route de Capellen 26,,,,,,,mersch-schmitz,,
Exact,847,Aremis Group,847 - Aremis Group,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,AUDERGHEM,België, , ,Bart Timmerman, , ,,Rechtsvorm: Naamloze vennootschap (Limited company)Inactief,M - Vrije beroepen en wetenschappelijke en technische activiteiten,70 - Activiteiten van hoofdkantoren; adviesbureaus op het gebied van bedrijfsbeheer, ,,www.aremis.com/, ,Geen doelgroep,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Av Charles Schaller 54 54,,,,,,,aremis,,
Exact,848,"ART ` BUILD, ARCHITECTS","848 - ART ` BUILD, ARCHITECTS",,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,SAINT-GILLES,België, , ,Jacques Gonzalez, , ,,Rechtsvorm: Naamloze vennootschap (Limited company)Inactief,M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.artbuild.com/, ,Architecten,Simplebim,6_Suspect OVZ,3_lange termijn (>12m),Chee De Waterloo 255/8,,,,,,,artbuild,,
Exact,849,BOUWONDERNEMING KIJK EN BOUW,849 - BOUWONDERNEMING KIJK EN BOUW,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Menen,België, , ,, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.kijkenbouw.be/, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Moorselestraat 206,,,,,,,kijkenbouw,,
Exact,850,Bouwonderneming Covemaeker,850 - Bouwonderneming Covemaeker,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Diksmuide,België, , ,, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.covemaeker.be/, ,Aannemers,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Kleine Dries(D) 12,,,,,,,covemaeker,,
Exact,851,JOS LAURYSSEN,851 - JOS LAURYSSEN,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Brecht,België, , ,Raf Van de Mierop, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.lauryssen.be, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),D'Hoef 3,,,,,,,lauryssen,,
Exact,852,CLIMATE SOLUTIONS,852 - CLIMATE SOLUTIONS,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Zaventem,België, , ,Stefaan Vermeulen, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.climatesolutions.be/, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Weiveldlaan 41,,,,,,,climatesolutions,,
Exact,854,BUMACO KOELTECHNIEK,854 - BUMACO KOELTECHNIEK,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Rotselaar,België, , ,Kurt Olbrechts, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.bumaco.be/, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Stationsstraat 216,,,,,,,bumaco,,
Exact,855,Bontinck Architecture and Engineering,855 - Bontinck Architecture and Engineering,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Gent,België, , ,Samuel Van de wege, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.bontinck.biz/, ,Architecten,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Ottergemsesteenweg-Zuid 808,,,,,,,bontinck,,
Exact,856,BEFIMMO,856 - BEFIMMO,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Bruxelles,België, , ,Vincent Martin, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.befimmo.be/en, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Cantersteen 47,,,,,,,befimmo,,
Exact,857,BRODY GROUP,857 - BRODY GROUP,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Antwerpen,België, , ,Bastiaan Couperus, , ,,Rechtsvorm: BTW-eenheid (VAT Entity),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.brody.be/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Britselei 19,,,,,,,brody,,
Exact,858,ZABRA REAL ESTATE,858 - ZABRA REAL ESTATE,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Gent,België, , ,Jurgen De Keyzer, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.zabra.be/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Antoon Catriestraat 8,,,,,,,zabra,,
Exact,859,VIRIX,859 - VIRIX,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Kontich,België, , ,Luc Van den Wyngaert, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.virix.be/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Keizershoek 350A,,,,,,,virix,,
Exact,860,ODEBRECHT,860 - ODEBRECHT,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Melle,België, , ,, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.odebrecht.be/en/, ,Ontwikkelaars,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Brusselsesteenweg 197,,,,,,,odebrecht,,
Exact,861,SECO GROUP,861 - SECO GROUP,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Machelen (Brab.),België, , ,Hannah Broucke, , ,,,F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.groupseco.com/, ,Geen doelgroep,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Hermeslaan 9,,,,,,,groupseco,,
Exact,862,Koninklijke Militaire School,862 - Koninklijke Militaire School,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Brussel,België, , ,Isabelle Artus, , ,,,O - Openbaar bestuur en defensie; verplichte sociale verzekeringen,84 - Openbaar bestuur en defensie; verplichte sociale verzekeringen, ,,, ,Overheden,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Kortenberglaan 125,,,,,,,,,
Exact,863,RENOTEC,863 - RENOTEC,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Geel,België, , ,Guy De Knaep, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.renotec.be, ,Aannemers,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Acaciastraat 14C,,,,,,,renotec,,
Exact,874,FELGEN & ASSOCIES ENGINEERING SA,874 - FELGEN & ASSOCIES ENGINEERING SA,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,LUXEMBOURG-GASPERICH,Luxemburg, , ,Christoph Hurt, , ,,Rechtsvorm: Vennootschap naar buitenlands recht (Foreign company with permanent res. in Belgium),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.felgen-lu.eu/, ,Studiebureaus,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),RUE ROBERT STUMPER 14,,,,,,,felgen-lu,,
Exact,875,Ageres Construct Solutions,875 - Ageres Construct Solutions,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Malle,België, , ,Mitchell Bastiaens, , ,,Rechtsvorm: Besloten vennootschap (Private Limited Company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.ageres.be/, ,Aannemers,Simplebim,6_Suspect OVZ,3_lange termijn (>12m),Steenovenstraat 2,,,,,,,ageres,,
Exact,876,Algemene Bouwwerken Sadones,876 - Algemene Bouwwerken Sadones,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Brakel,België, , ,, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),F - Bouwnijverheid,41 - Bouw van gebouwen; ontwikkeling van bouwprojecten, ,,www.sadones.com/, ,Aannemers,Simplebim,6_Suspect OVZ,3_lange termijn (>12m),Industrielaan 19,,,,,,,sadones,,
Exact,879,SG - E3,879 - SG - E3,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Assenede,België, , ,Stephan Ghesquiere, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.sge3.be/, ,Studiebureaus,Simplebim,6_Suspect OVZ,3_lange termijn (>12m),Molenbosstraat 30,,,,,,,sge3,,
Exact,880,NOORD ARCHITECTEN,880 - NOORD ARCHITECTEN,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Hoogstraten,België, , ,Mats Van Der Veken, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.noord.com/en, ,Architecten,Simplebim,6_Suspect OVZ,3_lange termijn (>12m),Lodewijk De Konincklaan 262,,,,,,,noord,,
Exact,881,Sanitair Blondeel,881 - Sanitair Blondeel,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Kortrijk,België, , ,Patrick Blondeel, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.sanitairblondeel.be/, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Hospitaalweg(Mar) 14,,,,,,,sanitairblondeel,,
Exact,882,SANUTAL BELGIE,882 - SANUTAL BELGIE,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Grobbendonk,België, , ,Tom Van Den Brande, , ,,Rechtsvorm: Besloten vennootschap met beperkte aansprakelijkheid (Private limited liability company),C - Industrie,32 - Overige industrie, ,,www.sanutal.be, ,Industrie,Simplebim,6_Suspect OVZ,2_middenlange termijn (6-12m),Herentalse steenweg 85,,,,,,,sanutal,,
Exact,884,Vliegen,884 - Vliegen,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Bree,België, , ,Raf Vliegen, , ,,Rechtsvorm: Naamloze vennootschap (Limited company),F - Bouwnijverheid,43 - Gespecialiseerde bouwwerkzaamheden, ,,www.vliegennv.be/, ,Installateur,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Meeuwerkiezel 37,,,,,,,vliegennv,,
Exact,885,SCHELLEN ARCHITECTEN,885 - SCHELLEN ARCHITECTEN,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Bonheiden,België, , ,Reginald Schellen, , ,,Rechtsvorm: Eenpersoons besloten vennootschap met beperkte aansprakelijkheid (Single-member limited liability company),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.schellen.be/, ,Architecten,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Dorp 71,,,,,,,schellen,,
Exact,886,GOEDEFROO GROUP,886 - GOEDEFROO GROUP,,0,0,1,Suspect: demonstratie,Prospect,Prospect of suspect?,Prospect of suspect,,Wielsbeke,België, , ,, , ,,Rechtsvorm: BTW-eenheid (VAT Entity),M - Vrije beroepen en wetenschappelijke en technische activiteiten,71 - Architecten en ingenieurs; technische testen en toetsen, ,,www.goedefroo-architecten.be/, ,Architecten,Simplebim,6_Suspect OVZ,1_Korte termijn (0-6m),Ooigemstraat 2A,,,,,,,goedefroo-architecten,,
